,Precision,Recall,Accuracy,Dice,IoU
3951,0.4720319634703196,0.5554596046824026,0.11537388392857142,0.510358811601869,0.3426051961886725
3952,0.5617499032133179,0.814101365251543,0.17350924744897958,0.6647831398900428,0.4978840215029166
3953,0.6417979305345021,0.8004274206805853,0.19407684948979592,0.712388894985186,0.5532640190898245
3954,0.39525942009318316,0.7743707904998227,0.17414700255102042,0.5233745620077266,0.3544396219527035
3955,0.6556890669040202,0.6793206793206793,0.1761798469387755,0.6672957161728628,0.5007080147267063
3956,0.5519611685610057,0.9006739804201309,0.36487563775510207,0.6844623897113803,0.5202910082982835
3957,0.5183631897429752,0.6552559830354439,0.17243303571428573,0.57882589061716,0.4072871063409123
3958,0.5923882724849687,0.7378783199505868,0.19046954719387754,0.6571772391266976,0.48939983613273247
3959,0.4036894569218679,0.8101602058603802,0.19451530612244897,0.5388692579505301,0.3688029020556227
3960,0.40613644505860075,0.9759562169474849,0.31630660076530615,0.5735814962052764,0.40211305074868886
3961,0.3518593959145667,0.8411826086956522,0.24099170918367346,0.49617365257175683,0.32994078965319656
3962,0.6077487725438725,0.9542054648145322,0.24916294642857142,0.7425533810471298,0.5905247744556232
3963,0.36036298345222495,1.0,0.29599808673469385,0.5298041593835836,0.36036298345222495
3964,0.9015464706783035,0.4686032630322324,0.11734693877551021,0.6166736489317135,0.44579043004239854
3965,0.4901987625253244,0.9640857204393711,0.35684390943877553,0.6499328469272931,0.48140779178877746
3966,0.6435611673001352,0.7678118515102605,0.19909917091836735,0.7002172846428821,0.538718723037101
3967,0.5705190044375844,0.44738633784703835,0.11786511479591837,0.5015051939792241,0.3346726274687341
3968,0.7806350039359748,0.5203778205352457,0.11858258928571429,0.6244752308984047,0.45399053868457195
3969,0.3111948267679165,0.7784373376864288,0.20908402423469388,0.4446375214562716,0.2858738895852635
3970,0.3681270582350244,0.6142449746122278,0.17600047831632654,0.4603555231194287,0.2990011850347046
3971,0.8730269036036931,0.6911891849406586,0.17526307397959184,0.7715388664678013,0.6280531352663905
